CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST2696,Female,1,Yes,Yes,6,Yes,No,Fiber optic,No,No,Yes,No internet service,No,Yes,Month-to-month,No,Mailed check,37.15,214.91,No
CUST2697,Male,0,No,Yes,60,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),70.59,4340.64,Yes
CUST2698,Female,0,Yes,Yes,6,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),109.93,649.07,Yes
CUST2699,Female,0,No,No,19,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,54.71,1016.47,Yes
CUST2700,Female,0,No,No,19,Yes,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),44.57,844.42,Yes
CUST2701,Male,1,No,Yes,12,Yes,No,DSL,No,Yes,No internet service,No,Yes,No,Month-to-month,No,Electronic check,105.89,1306.63,No
CUST2702,Male,1,No,No,13,No,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,66.93,862.17,Yes
CUST2703,Male,0,No,Yes,50,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No,No,One year,No,Mailed check,71.49,3590.66,Yes
CUST2704,Male,0,Yes,No,67,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No,Two year,No,Mailed check,91.06,5941.47,No
CUST2705,Male,1,No,No,31,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),68.67,2090.0,No
CUST2706,Female,1,No,No,23,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No,Yes,One year,Yes,Credit card (automatic),86.66,2081.17,No
CUST2707,Male,0,No,Yes,70,Yes,Yes,DSL,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,51.45,3752.41,Yes
CUST2708,Male,0,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),46.48,2800.33,No
CUST2709,Female,0,Yes,No,67,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),74.57,4940.47,Yes
CUST2710,Female,0,No,No,71,Yes,Yes,DSL,Yes,No,Yes,No,No internet service,Yes,One year,No,Bank transfer (automatic),93.5,6326.06,No
CUST2711,Female,0,Yes,Yes,10,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),56.45,588.16,Yes
CUST2712,Male,0,No,No,68,Yes,No,Fiber optic,Yes,No internet service,No,No,No,No internet service,Month-to-month,No,Electronic check,47.06,3168.32,No
CUST2713,Female,0,No,No,44,Yes,Yes,DSL,No,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),116.31,5273.0,No
CUST2714,Male,0,No,No,70,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Two year,No,Mailed check,83.62,5862.58,No
CUST2715,Female,0,Yes,Yes,71,Yes,No,DSL,No internet service,No internet service,No,No,Yes,Yes,One year,Yes,Credit card (automatic),69.82,5152.23,No
CUST2716,Male,0,Yes,No,8,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,23.22,178.64,No
CUST2717,Female,0,Yes,No,28,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,79.98,2313.29,No
CUST2718,Female,1,No,No,55,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),28.99,1653.03,Yes
CUST2719,Male,0,No,Yes,67,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),91.08,5974.26,No
CUST2720,Male,0,Yes,No,39,No,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),110.91,4379.66,Yes
CUST2721,Male,0,No,No,33,Yes,Yes,DSL,No internet service,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),102.79,3241.13,Yes
CUST2722,Female,0,Yes,No,29,No,No,Fiber optic,No internet service,No,No internet service,No,Yes,No internet service,Two year,Yes,Electronic check,104.89,2985.05,No
CUST2723,Male,0,No,No,17,Yes,No,DSL,No internet service,No,No,No,No,Yes,One year,No,Credit card (automatic),42.05,705.75,No
CUST2724,Female,0,Yes,No,37,Yes,Yes,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),92.38,3279.58,No
CUST2725,Male,0,Yes,No,6,Yes,No phone service,DSL,No,Yes,Yes,Yes,No internet service,No,One year,No,Mailed check,53.71,320.11,No
CUST2726,Male,0,No,Yes,46,No,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,98.91,4617.17,No
CUST2727,Female,1,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),72.46,1029.58,Yes
CUST2728,Female,0,Yes,Yes,37,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),57.65,2126.64,Yes
CUST2729,Female,0,Yes,No,29,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),56.11,1565.91,No
CUST2730,Male,1,Yes,No,49,Yes,No,Fiber optic,Yes,No,No,No,No,No internet service,Month-to-month,No,Electronic check,78.87,3701.84,No
CUST2731,Male,0,No,No,2,No,No,Fiber optic,No,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,48.69,100.52,No
CUST2732,Male,0,No,No,70,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,1267.51,No
CUST2733,Female,0,Yes,Yes,70,Yes,No phone service,No,No,No,No,No,No,No,One year,Yes,Mailed check,97.63,7004.88,No
CUST2734,Female,0,No,No,65,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,55.0,3408.06,Yes
CUST2735,Female,0,Yes,No,46,Yes,No,DSL,Yes,No internet service,No,No,No internet service,No,Month-to-month,No,Mailed check,108.43,4958.6,No
CUST2736,Female,0,Yes,No,63,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),95.87,6283.69,No
CUST2737,Female,0,Yes,No,21,No,No,DSL,No,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,75.06,1609.06,No
CUST2738,Male,1,No,No,27,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,111.09,3079.32,No
CUST2739,Male,0,Yes,Yes,63,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No,No internet service,One year,No,Mailed check,51.34,3225.07,No
CUST2740,Male,0,No,Yes,23,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,90.91,2142.16,Yes
CUST2741,Female,0,Yes,Yes,39,No,No,Fiber optic,No,No internet service,No internet service,Yes,No,No,Month-to-month,No,Bank transfer (automatic),69.17,2744.07,Yes
CUST2742,Male,0,No,No,58,Yes,Yes,DSL,No internet service,No,No,Yes,Yes,No,Two year,Yes,Electronic check,18.0,1005.76,No
CUST2743,Female,0,No,No,45,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),52.8,2278.85,No
CUST2744,Male,0,Yes,No,14,No,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,40.5,548.66,Yes
CUST2745,Male,1,No,No,22,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,46.73,984.83,No
CUST2746,Male,0,Yes,No,17,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),38.17,653.95,No
CUST2747,Female,0,Yes,Yes,29,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,18.0,546.28,Yes
CUST2748,Male,0,Yes,No,38,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No,One year,No,Bank transfer (automatic),77.26,3016.18,Yes
CUST2749,Female,0,Yes,Yes,31,No,No,Fiber optic,No,No,No internet service,No,No,Yes,Two year,No,Electronic check,46.05,1462.56,No
CUST2750,Female,0,Yes,Yes,58,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),61.02,3655.98,No
CUST2751,Female,0,Yes,No,17,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),84.75,1498.55,Yes
CUST2752,Female,0,Yes,No,23,Yes,No phone service,DSL,No,No,No,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),60.87,1372.57,No
CUST2753,Female,0,Yes,No,20,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No,Yes,One year,No,Bank transfer (automatic),87.51,1678.48,Yes
CUST2754,Female,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,79.5,325.99,Yes
CUST2755,Male,0,No,No,49,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,Yes,No,Two year,No,Credit card (automatic),53.71,2612.53,No
CUST2756,Female,0,Yes,Yes,26,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,No,Two year,Yes,Electronic check,72.91,1980.09,No
CUST2757,Male,0,No,No,32,Yes,Yes,DSL,Yes,No,Yes,No,No,No internet service,One year,Yes,Mailed check,87.89,2934.39,No
CUST2758,Male,0,No,No,28,Yes,No,DSL,No,No internet service,No internet service,No,Yes,No,One year,Yes,Credit card (automatic),58.35,1711.26,No
CUST2759,Female,1,Yes,No,51,Yes,No phone service,DSL,No,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),83.56,4378.69,No
CUST2760,Male,0,Yes,Yes,40,Yes,Yes,Fiber optic,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),90.45,3658.84,No
CUST2761,Male,0,No,Yes,37,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),52.0,1975.36,No
CUST2762,Male,0,No,No,51,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,85.48,4261.5,No
CUST2763,Female,0,No,No,57,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),52.74,2856.53,No
CUST2764,Male,0,No,No,72,Yes,No,Fiber optic,No,No,No internet service,No,No,No,Two year,Yes,Electronic check,88.42,6341.41,Yes
CUST2765,Male,0,No,No,67,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,33.57,2280.61,No
CUST2766,Female,0,No,No,3,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Electronic check,72.45,224.72,No
CUST2767,Male,1,No,No,63,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,71.45,4299.14,No
CUST2768,Female,0,No,No,12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),82.55,945.6,Yes
CUST2769,Female,0,Yes,No,51,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No,Yes,One year,Yes,Mailed check,66.7,3550.26,No
CUST2770,Male,0,No,No,11,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),59.11,630.79,No
CUST2771,Female,0,No,Yes,6,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,30.46,186.2,Yes
CUST2772,Female,0,Yes,Yes,12,Yes,Yes,DSL,No,Yes,No,No internet service,No,No,Two year,Yes,Electronic check,57.65,667.37,Yes
CUST2773,Female,1,Yes,No,25,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,46.3,1203.93,No
CUST2774,Male,0,No,No,26,No,No,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,93.56,2492.89,No
CUST2775,Female,0,No,No,58,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),82.56,4575.13,No
CUST2776,Male,0,No,No,36,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,18.0,633.24,Yes
CUST2777,Male,0,Yes,No,36,Yes,No,Fiber optic,No internet service,No,No,No internet service,No,Yes,One year,No,Mailed check,119.71,4512.02,No
CUST2778,Female,0,Yes,Yes,21,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,Yes,Two year,Yes,Mailed check,85.66,1861.14,No
CUST2779,Male,0,Yes,No,49,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No,No internet service,Two year,No,Electronic check,57.01,2667.13,No
CUST2780,Female,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),83.33,4903.46,No
CUST2781,Male,0,No,No,62,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),34.89,2126.17,No
CUST2782,Female,0,No,No,19,Yes,No,DSL,No,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,39.33,745.75,Yes
CUST2783,Male,0,No,No,11,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,22.19,238.62,No
CUST2784,Male,1,Yes,No,3,No,No,No,No,No,No,No,No,No,One year,No,Electronic check,62.93,195.01,No
CUST2785,Male,1,Yes,Yes,57,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),95.05,5402.04,No
CUST2786,Male,0,No,Yes,69,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,79.86,5241.74,No
CUST2787,Male,0,No,Yes,53,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),68.54,3592.49,No
CUST2788,Male,1,Yes,No,66,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),69.76,4646.96,No
CUST2789,Female,0,Yes,No,12,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),120.0,1462.93,Yes
CUST2790,Female,0,No,No,62,Yes,No,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),102.3,6086.58,Yes
CUST2791,Male,0,No,Yes,45,No,No,DSL,No,Yes,No internet service,Yes,No internet service,No internet service,Two year,Yes,Electronic check,40.45,1819.76,Yes
CUST2792,Female,0,Yes,Yes,57,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),26.63,1507.34,No
CUST2793,Female,0,Yes,Yes,2,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,65.55,126.85,No
CUST2794,Female,0,No,No,55,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,55.35,2946.9,No
CUST2795,Female,1,Yes,No,19,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,95.0,1890.38,Yes
CUST2796,Male,0,No,No,61,Yes,No,DSL,Yes,Yes,No,Yes,No,No internet service,Month-to-month,No,Mailed check,44.55,2694.05,No
CUST2797,Male,0,Yes,No,24,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),101.19,2462.63,Yes
CUST2798,Male,0,No,No,5,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No internet service,One year,No,Electronic check,75.53,366.56,No
CUST2799,Female,0,No,No,26,No,No,Fiber optic,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),41.34,1123.9,No
CUST2800,Male,0,Yes,Yes,35,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,29.78,1088.87,No
CUST2801,Female,0,Yes,No,19,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No,One year,No,Bank transfer (automatic),69.61,1361.41,Yes
CUST2802,Male,0,No,No,31,No,No,DSL,No,No,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,49.17,1514.54,Yes
CUST2803,Male,0,Yes,No,44,Yes,No,DSL,Yes,No internet service,Yes,No,No,No,One year,No,Bank transfer (automatic),91.43,3988.81,No
CUST2804,Male,0,Yes,No,19,Yes,No,Fiber optic,Yes,No internet service,Yes,No,Yes,No internet service,One year,No,Credit card (automatic),59.93,1183.05,Yes
CUST2805,Male,0,Yes,No,12,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,Yes,Two year,No,Mailed check,18.0,223.96,Yes
CUST2806,Male,0,Yes,No,35,No,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,65.4,2386.19,No
CUST2807,Male,0,No,No,58,Yes,No,DSL,No internet service,No,No,Yes,No internet service,No,One year,Yes,Credit card (automatic),18.0,1020.32,No
CUST2808,Female,1,No,Yes,72,Yes,No,DSL,No internet service,Yes,No,No,No,No internet service,One year,Yes,Mailed check,39.58,2895.97,No
CUST2809,Female,0,Yes,No,25,Yes,No,DSL,No internet service,No,Yes,No,No,No,Month-to-month,No,Mailed check,24.47,622.26,No
CUST2810,Male,0,No,Yes,25,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),59.27,1461.01,No
CUST2811,Female,0,Yes,No,13,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Mailed check,18.0,224.51,No
CUST2812,Female,0,Yes,Yes,42,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),27.31,1101.64,No
CUST2813,Female,0,Yes,Yes,15,Yes,Yes,DSL,No internet service,No,No,No,Yes,No,Month-to-month,No,Mailed check,103.77,1609.92,Yes
CUST2814,Male,0,No,No,23,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),68.23,1544.45,No
CUST2815,Male,0,No,No,28,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),53.82,1565.79,No
CUST2816,Male,0,Yes,No,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),43.77,556.85,No
CUST2817,Female,1,Yes,Yes,44,No,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,35.75,1526.23,Yes
CUST2818,Female,1,No,No,52,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,120.0,6173.15,No
CUST2819,Female,0,No,Yes,35,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,Yes,Two year,No,Credit card (automatic),52.78,1888.68,No
CUST2820,Male,0,No,No,47,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,No,One year,Yes,Electronic check,18.0,856.17,Yes
CUST2821,Male,0,Yes,Yes,35,No,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),35.79,1208.83,No
CUST2822,Male,0,No,No,50,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),97.38,5103.26,Yes
CUST2823,Male,0,No,Yes,40,Yes,No phone service,DSL,No,No,No,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),106.05,4444.94,No
CUST2824,Male,0,No,Yes,70,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,Yes,One year,Yes,Electronic check,18.0,1231.26,Yes
CUST2825,Male,0,Yes,No,42,Yes,No phone service,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,39.03,1644.19,No
CUST2826,Female,0,Yes,No,15,Yes,No,DSL,No internet service,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Mailed check,24.48,357.2,No
CUST2827,Male,0,No,Yes,60,Yes,No,DSL,No,No internet service,No,No internet service,Yes,No,Month-to-month,No,Electronic check,18.0,1133.16,No
CUST2828,Female,0,No,Yes,58,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,81.54,4657.58,Yes
CUST2829,Female,0,Yes,No,69,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No internet service,No,One year,No,Electronic check,71.0,5095.92,No
CUST2830,Female,0,No,No,33,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),57.24,1875.52,Yes
CUST2831,Female,0,Yes,No,40,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),52.28,2136.42,No
CUST2832,Male,0,Yes,No,2,Yes,No phone service,No,No,No,No,No,No,No,One year,Yes,Electronic check,80.38,167.28,Yes
CUST2833,Male,0,Yes,Yes,33,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),78.39,2618.22,No
CUST2834,Female,0,Yes,Yes,25,Yes,No,Fiber optic,No,No internet service,No,No,No,No internet service,One year,Yes,Bank transfer (automatic),71.37,1736.23,No
CUST2835,Male,0,Yes,No,59,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,73.78,4482.55,No
CUST2836,Female,0,Yes,No,27,No,No,DSL,No,Yes,No,No,No,No internet service,Month-to-month,No,Electronic check,120.0,3372.48,No
CUST2837,Male,0,No,No,56,Yes,Yes,Fiber optic,Yes,No,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),23.1,1240.45,Yes
CUST2838,Male,0,Yes,No,25,Yes,No phone service,DSL,No internet service,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,31.85,786.17,No
CUST2839,Female,0,No,Yes,5,Yes,Yes,DSL,No internet service,No internet service,No,No,No internet service,No internet service,One year,Yes,Mailed check,89.28,468.39,No
CUST2840,Male,1,Yes,No,62,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,93.58,5890.07,No
CUST2841,Male,0,Yes,No,43,No,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),120.0,4991.87,Yes
CUST2842,Female,1,No,No,68,Yes,No,DSL,No internet service,No,No internet service,No,No,No,Two year,Yes,Mailed check,42.45,2985.63,No
CUST2843,Male,0,No,No,36,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.63,3145.57,Yes
CUST2844,Female,0,No,No,10,Yes,No,DSL,No internet service,No internet service,No internet service,No,No,No,Month-to-month,Yes,Mailed check,59.18,613.21,Yes
CUST2845,Male,0,Yes,No,22,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),86.6,1955.4,No
CUST2846,Male,0,No,No,28,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,18.0,515.19,No
CUST2847,Male,0,Yes,Yes,48,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),62.74,2942.32,Yes
CUST2848,Male,0,No,No,60,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),60.75,3666.3,No
CUST2849,Male,0,Yes,No,63,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),35.14,2292.47,Yes
CUST2850,Female,0,No,Yes,2,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.47,154.22,Yes
CUST2851,Female,0,No,No,23,Yes,Yes,DSL,No internet service,Yes,No,No internet service,No,No,Two year,No,Bank transfer (automatic),35.11,780.93,No
CUST2852,Female,0,No,No,51,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,66.54,3359.98,No
CUST2853,Male,0,No,No,28,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,Yes,One year,Yes,Bank transfer (automatic),52.89,1474.97,No
CUST2854,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,48.97,,Yes
CUST2855,Female,0,No,No,15,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,No,Yes,One year,Yes,Mailed check,72.14,1077.54,No
